Class	Helper Method Name	Total Number of Calls	Total Number of Distinct Test-Case Callers	Total Number of Multi-called Test Cases
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient linearCombination(double,org.apache.commons.math3.analysis.differentiation.SparseGradient,double,org.apache.commons.math3.analysis.differentiation.SparseGradient)	2	2	null
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient linearCombination(org.apache.commons.math3.analysis.differentiation.SparseGradient,org.apache.commons.math3.analysis.differentiation.SparseGradient,org.apache.commons.math3.analysis.differentiation.SparseGradient,org.apache.commons.math3.analysis.differentiation.SparseGradient,org.apache.commons.math3.analysis.differentiation.SparseGradient,org.apache.commons.math3.analysis.differentiation.SparseGradient)	2	2	null
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient linearCombination(double,org.apache.commons.math3.analysis.differentiation.SparseGradient,double,org.apache.commons.math3.analysis.differentiation.SparseGradient,double,org.apache.commons.math3.analysis.differentiation.SparseGradient)	2	2	null
org.apache.commons.math3.analysis.differentiation.SparseGradient	org.apache.commons.math3.analysis.differentiation.SparseGradient linearCombination(double,org.apache.commons.math3.analysis.differentiation.SparseGradient,double,org.apache.commons.math3.analysis.differentiation.SparseGradient,double,org.apache.commons.math3.analysis.differentiation.SparseGradient,double,org.apache.commons.math3.analysis.differentiation.SparseGradient)	2	2	null
org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator$1	double value(double)	91	37	30
org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator$1	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator	int getNbPoints()	2	1	1
org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator	double getStepSize()	2	1	1
org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator	org.apache.commons.math3.analysis.differentiation.UnivariateDifferentiableFunction differentiate(org.apache.commons.math3.analysis.UnivariateFunction)	10	8	2
org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator	org.apache.commons.math3.analysis.differentiation.UnivariateDifferentiableVectorFunction differentiate(org.apache.commons.math3.analysis.UnivariateVectorFunction)	2	2	null
org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator	org.apache.commons.math3.analysis.differentiation.UnivariateDifferentiableMatrixFunction differentiate(org.apache.commons.math3.analysis.UnivariateMatrixFunction)	2	2	null
org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator$2	org.apache.commons.math3.analysis.differentiation.DerivativeStructure[] value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	3	2	1
org.apache.commons.math3.analysis.differentiation.DerivativeStructure$1	java.lang.Class getRuntimeClass()	2	2	null
org.apache.commons.math3.analysis.differentiation.DerivativeStructure$1	java.lang.Object getOne()	13	11	2
org.apache.commons.math3.analysis.differentiation.DerivativeStructure$1	java.lang.Object getZero()	8	6	1
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	int getFreeParameters()	5	3	2
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	int getOrder()	20	11	6
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	double getReal()	174	35	33
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	double getValue()	158	43	24
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	double getPartialDerivative(int[])	558	109	61
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	double[] getAllDerivatives()	2	2	null
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure add(double)	5	3	1
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure add(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	18	13	5
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure subtract(double)	5	3	1
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure subtract(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	40	32	7
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure multiply(int)	5	2	2
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure multiply(double)	8	5	1
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure multiply(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	31	12	10
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure divide(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	6	6	null
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure negate()	3	1	1
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure abs()	10	2	2
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure ceil()	2	1	1
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure floor()	2	1	1
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure rint()	3	1	1
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure signum()	10	1	1
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure copySign(double)	20	1	1
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure hypot(org.apache.commons.math3.analysis.differentiation.DerivativeStructure,org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	13	5	2
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure compose(double[])	2	2	null
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure reciprocal()	6	5	1
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure sqrt()	6	6	null
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure cbrt()	2	2	null
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure rootN(int)	2	1	1
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.Field getField()	13	8	2
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure pow(double,org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	7	1	1
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure pow(double)	2	2	null
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure pow(int)	5	2	2
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure pow(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	4	3	1
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure exp()	11	6	3
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure expm1()	2	2	null
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure log()	4	4	null
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure log1p()	2	2	null
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure log10()	2	2	null
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure cos()	5	5	null
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure sin()	5	5	null
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure tan()	3	3	null
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure atan()	2	2	null
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure atan2(org.apache.commons.math3.analysis.differentiation.DerivativeStructure,org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	6	3	1
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure cosh()	2	2	null
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure sinh()	2	2	null
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure tanh()	2	2	null
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure toDegrees()	4	2	1
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure toRadians()	4	2	1
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	double taylor(double[])	2	2	null
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure linearCombination(org.apache.commons.math3.analysis.differentiation.DerivativeStructure,org.apache.commons.math3.analysis.differentiation.DerivativeStructure,org.apache.commons.math3.analysis.differentiation.DerivativeStructure,org.apache.commons.math3.analysis.differentiation.DerivativeStructure,org.apache.commons.math3.analysis.differentiation.DerivativeStructure,org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	2	2	null
org.apache.commons.math3.analysis.differentiation.DerivativeStructure	org.apache.commons.math3.analysis.differentiation.DerivativeStructure linearCombination(double,org.apache.commons.math3.analysis.differentiation.DerivativeStructure,double,org.apache.commons.math3.analysis.differentiation.DerivativeStructure,double,org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	2	2	null
org.apache.commons.math3.analysis.differentiation.SparseGradient$1	java.lang.Class getRuntimeClass()	2	2	null
org.apache.commons.math3.analysis.differentiation.SparseGradient$1	java.lang.Object getOne()	13	11	2
org.apache.commons.math3.analysis.differentiation.SparseGradient$1	java.lang.Object getZero()	8	6	1
org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator$3	org.apache.commons.math3.analysis.differentiation.DerivativeStructure[][] value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	3	2	1
org.apache.commons.math3.analysis.differentiation.DSCompiler	org.apache.commons.math3.analysis.differentiation.DSCompiler getCompiler(int,int)	22	7	4
org.apache.commons.math3.analysis.differentiation.DSCompiler	int[] getPartialDerivativeOrders(int)	61	4	3
org.apache.commons.math3.analysis.differentiation.DSCompiler	int getSize()	3	2	1
org.apache.commons.math3.analysis.differentiation.DSCompiler	void checkCompatibility(org.apache.commons.math3.analysis.differentiation.DSCompiler)	2	2	null
org.apache.commons.math3.analysis.FunctionUtils$19	double[] value(double[])	2	1	1
